Store Name,City,State,Country,Website,Instagram,Email,Phone,Carries Supreme,Carries Hellstar,Carries Godspeed,Last Order Date,Outreach Status,Outreach Channel,Notes,Date Added,Lead Score,Priority Tier
"Style Encore Fayetteville, AR (@styleencorefayettevillear)",Fayetteville,Arkansas,USA,https://www.instagram.com/styleencorefayettevillear/,@styleencorefayettevillear,,1037486289,,,2026-04-16,,,,,,-30,❄️ TIER 4 — Cold
Northwest Arkansas Shopping Guide,Fayetteville,Arkansas,USA,https://thescoutguide.com/northwest-arkansas/editorial/the-shopping-guide/,@shopmasons,,,,,2026-04-16,,,,,,-30,❄️ TIER 4 — Cold
lola – LOLA,Fayetteville,Arkansas,USA,https://shoplola.com/?srsltid=AfmBOopVZdd-iTLZXFiIuV4rH7IAruaod47nWimSHXZvqmdvf64uOee8,@lolaboutique,ecom-swiper@11.css,1596683411,,,2026-04-16,,,,,,20,⭐ TIER 2 — Strong
Northwest Arkansas - Fayetteville,Fayetteville,Arkansas,USA,https://stores.finishline.com/ar/fayetteville/northwest-arkansas.html,@finishline,,(479) 571-0284,,,2026-04-16,,,,,,-30,❄️ TIER 4 — Cold
NEW HELLSTAR AND RETRO 4 JUST ARRIVED‼️ Only ...,Detroit,Michigan,USA,https://www.instagram.com/p/C95tPRYxAk4/,@culturedetroit.,,1037486289,,,2026-04-16,,,,,,35,⭐ TIER 2 — Strong
OPEN 7 DAYS A WEEK | HELLSTAR YOU NEED IT WE GOT ...,Detroit,Michigan,USA,https://www.instagram.com/reel/DDKivhrpM7Q/,@hellstar,,1037486289,,,2026-04-16,,,,,,35,⭐ TIER 2 — Strong
@ossdetroit | The only store in Michigan to find these 〽️🔥 pr ...,Detroit,Michigan,USA,https://www.instagram.com/reel/C35g5oXraqw/,@ossdetroit,,1037486289,,,2026-04-16,,,,,,-30,❄️ TIER 4 — Cold
"Come shop 19638 W 7 MILE RD DETROIT, MI 48219",Detroit,Michigan,USA,https://www.instagram.com/p/DICA2DNA42X/?hl=en,@rsrc.php,,1037486289,,,2026-04-16,,,,,,-30,❄️ TIER 4 — Cold
Rkive | HellStar | 0.5g | All In-One Rosin Pod,Detroit,Michigan,USA,https://weedmaps.com/dispensaries/the-cake-house-detroit/menu/rkive-hellstar-5-g,@cakehousedetroit,jkiefer@weedmaps.com,154-3214251,,,2026-04-16,,,,,,45,🔥 TIER 1 — Hot
Social Status Detroit,Detroit,Michigan,USA,https://www.socialstatuspgh.com/pages/social-status-detroit?srsltid=AfmBOorMSPRoY-srwY07lfyR12fhpz73MgbhjXfMZMtFsWIiIXZ_R67E,@thesocialstatus,fancybox@3.5.7,1750102237,,,2026-04-16,,,,,,-30,❄️ TIER 4 — Cold
"You asked, we've delivered! Hellstar Inner Peace t-shirt ...",Detroit,Michigan,USA,https://www.instagram.com/p/CzOrinYu8NN/,@rsrc.php,,1037486289,,,2026-04-16,,,,,,35,⭐ TIER 2 — Strong
It’s Ok we’re still happy to see you.😂 ‼️ Store Open 10am ...,Detroit,Michigan,USA,https://www.instagram.com/reel/DVMg9qgEWVC/,@rsrc.php,,1037486289,,,2026-04-16,,,,,,-30,❄️ TIER 4 — Cold
(@ossdetroit) • Instagram photos and videos,Detroit,Michigan,USA,https://www.instagram.com/ossdetroit/?hl=en,@ossdetroit,,1037486289,,,2026-04-16,,,,,,-30,❄️ TIER 4 — Cold
Supreme Apparel for Sale - Detroit,Detroit,Michigan,USA,https://www.nojokicks.com/collections/supreme-apparel,@nojokicksdetroit,info@nojokicks.com,1487422398,,,2026-04-16,,,,,,35,⭐ TIER 2 — Strong
House of Drip,Detroit,Michigan,USA,https://houseofdripmi.com/,@layer,john.doe@email.com,9999999999,,,2026-04-16,,,,,,-20,❄️ TIER 4 — Cold
New items from Rhude available today in store,Detroit,Michigan,USA,https://www.instagram.com/p/DW31cdpgKQM/,@rsrc.php,,1037486289,,,2026-04-16,,,,,,30,⭐ TIER 2 — Strong
Unique Detroit,Detroit,Michigan,USA,https://www.instagram.com/unique.detroit/?hl=en,@rsrc.php,,1037486289,,,2026-04-16,,,,,,-30,❄️ TIER 4 — Cold
Xhibition — Contemporary Fashion & Exclusive Streetwear,Detroit,Michigan,USA,https://www.xhibition.co/,@xhibition_,support@xhibition.co,1698177333,,,2026-04-16,,,,,,20,⭐ TIER 2 — Strong
CultureDet • Streetwear (@culturedetroit) - Instagram,Detroit,Michigan,USA,https://www.instagram.com/culturedetroit/,@culturedetroit,,1037486289,,,2026-04-16,,,,,,10,📋 TIER 3 — Warm
Krispy Addicts: America's Dopest Clothing Boutique,Detroit,Michigan,USA,https://krispyaddicts.com/?srsltid=AfmBOoo-xsDnQZXlz2qjG4jECO-CwbKYdijHRaSW3a3_A3wINk8unMSp,@krispy_addicts,info@krispyaddicts.com,1740178145,,,2026-04-16,,,,,,20,⭐ TIER 2 — Strong
Two 18 - Sneaker & Clothing Boutique,Detroit,Michigan,USA,https://two18.com/?srsltid=AfmBOorYSQk-tx4op7NQLUhRHO3BVdB16mHgV8gvNGAMclz75ux3AJVg,@shoptwo18,,1640038558,,,2026-04-16,,,,,,10,📋 TIER 3 — Warm
City Man - America's Best Mens Streetwear Clothing Stores,Detroit,Michigan,USA,https://citymanusa.com/?srsltid=AfmBOoqN-f7RfniUi0_K0Pwg9D_jomHa_UD6xJBVca2cSv8QVuzSpmCb,@context,your@email.com,1738665192,,,2026-04-16,,,,,,20,⭐ TIER 2 — Strong
Hypehouse (@hypehouse_royaloak),Detroit,Michigan,USA,https://www.instagram.com/hypehouse_royaloak/,@hypehouse_royaloak,,1037486289,,,2026-04-16,,,,,,10,📋 TIER 3 — Warm
Hype Stew Sneakers Detroit,Detroit,Michigan,USA,https://hypestew.com/?srsltid=AfmBOopuQitAerx5-Fpqs1clVykMnCf6Z9FV7f3tdQGKiqboF0yDrJ0J,@hypestew,hypestewdetroit@gmail.com,1246846374,,,2026-04-16,,,,,,20,⭐ TIER 2 — Strong
Six local spots to let your hypebeast flag fly,Detroit,Michigan,USA,https://www.metrotimes.com/arts/six-local-spots-to-let-your-hypebeast-flag-fly-4898367/,@metrotimes,letters@metrotimes.com,9999999999,,,2026-04-16,,,,,,20,⭐ TIER 2 — Strong
SANA Detroit,Detroit,Michigan,USA,https://sanadetroit.com/?srsltid=AfmBOopTuBX2M0ZqhFmRkrKlXanXjMoxaCCMf2kV2MeCDOVSmaK7cf04,@sanadetroit,intl-tel-input@19.5.6,1738690871,,,2026-04-16,,,,,,-30,❄️ TIER 4 — Cold
Survived Streetwear,Detroit,Michigan,USA,https://survivedstreetwear.com/,@survivedappareldetroit,Website_single_logo_2_180x@2x.png,8821957473,,,2026-04-16,,,,,,20,⭐ TIER 2 — Strong
Rkive | Waferz x Hellstar Sight Glass,Grand Rapids,Michigan,USA,https://www.olswell.com/stores/olswell-cannabis-co-grand-rapids/product/rkive-waferz-x-hellstar-sight-glass,@dutchie,,6088528557,,,2026-04-16,,,,,,35,⭐ TIER 2 — Strong
All Brands,Grand Rapids,Michigan,USA,https://www.nordstrom.com/brands-list/?srsltid=AfmBOorEnm3CO2IGPCyz9UMbRVaCsozoCI3EgqKP5Y6cXwwxNbINmdnM,@4GfJ,,0123456789,,,2026-04-16,,,,,,-30,❄️ TIER 4 — Cold
Woodland Mall,Grand Rapids,Michigan,USA,https://www.hottopic.com/store-details?StoreId=0380&srsltid=AfmBOoqXqvtESH4fYWpu19b6J5vduTrym2eQTMbAyLfO8bZsV5iANmtr,@hottopic,htonline@hottopic.com,1776355247,,,2026-04-16,,,,,,-20,❄️ TIER 4 — Cold
Popular Demand Clothing Store,Grand Rapids,Michigan,USA,https://popular-demand.com/,@populardemandstore,info@popular-demand.com,9460289072,,,2026-04-16,,,,,,20,⭐ TIER 2 — Strong
"Reynolds & Sons | 12 Monroe Center St NE, Grand Rapids, MI",Grand Rapids,Michigan,USA,https://reynoldsandsons.com/?srsltid=AfmBOopBxqUmmbOCilBPdV3wtbwisPrl6GC-WE1cuVqVkdCbsF66wtxg,@reynolds_n_sons,,1737741346,,,2026-04-16,,,,,,-30,❄️ TIER 4 — Cold
Sonnys Sneaker Shop,Grand Rapids,Michigan,USA,https://sonnysgr.com/,@sonnysgr,Customersupport@sonnysgr.com,1724902169,,,2026-04-16,,,,,,20,⭐ TIER 2 — Strong
Jefes (@jefes.mi) • Instagram photos and videos,Grand Rapids,Michigan,USA,https://www.instagram.com/jefes.mi/,@jefes.mi,,1037486289,,,2026-04-16,,,,,,-30,❄️ TIER 4 — Cold
"We just restocked 100+ new clothing pieces for you, stop ...",Grand Rapids,Michigan,USA,https://www.instagram.com/p/C7AHHcFvszB/,@rsrc.php,,1037486289,,,2026-04-16,,,,,,10,📋 TIER 3 — Warm
Premier,Grand Rapids,Michigan,USA,https://thepremierstore.com/?srsltid=AfmBOorChyhX8OFxjir5ygl6ci9w0HbmBnjBEgANWHvnOHXN9RnUh6QL,@premierskate,numbro@2.3.1,1639060251,,,2026-04-16,,,,,,10,📋 TIER 3 — Warm
Second Vibess: Reworked Vintage Clothing,Grand Rapids,Michigan,USA,https://www.secondvibess.com/,@second_vibess,core-js-bundle@3.2.1,2545352419,,,2026-04-16,,,,,,10,📋 TIER 3 — Warm
"Shakedown Street: Local Head Shop in Grand Rapids, MI",Grand Rapids,Michigan,USA,https://shakedowngr.com/,@shakedownstreetinc,,1684958780,,,2026-04-16,,,,,,-30,❄️ TIER 4 — Cold
"A.K. Rikk's | Luxury Clothing, Shoes & Accessories",Grand Rapids,Michigan,USA,https://akrikks.com/?srsltid=AfmBOooS-Gn8Zm6EXd7GtscVyEk7jSdBeIM1begh8uWOmrJtT46B01p6,@akrikks,,1741869100,,,2026-04-16,,,,,,10,📋 TIER 3 — Warm
Luxury Designer Clothing Store For Women – Leigh's of ...,Grand Rapids,Michigan,USA,https://leighsfashions.com/?srsltid=AfmBOoo05S6uq4WfR84DTFsrRz3Tu4IFSRhy_gkAP9Ip6KF91tPid3ah,@leighs.fashions,customerservice@leighsfashions.com,1692719611,,,2026-04-16,,,,,,20,⭐ TIER 2 — Strong
Unique Shopping in Grand Rapids,Grand Rapids,Michigan,USA,https://www.experiencegr.com/articles/post/unique-shopping/,@experiencegrandrapids,,9999999999,,,2026-04-16,,,,,,-30,❄️ TIER 4 — Cold
Dear Prudence Shops- Women's Clothing Boutique featuring ...,Grand Rapids,Michigan,USA,https://www.dearprudence.com/,@dearprushops,orders@dearprudence.com,2026041519,,,2026-04-16,,,,,,20,⭐ TIER 2 — Strong
The 27 coolest clothing stores and boutiques in Grand ...,Grand Rapids,Michigan,USA,https://wanderlog.com/list/geoCategory/123539/coolest-clothing-stores-and-boutiques-in-grand-rapids,@commune_gr,apm-rum@5.16.0,0723025155,,,2026-04-16,,,,,,10,📋 TIER 3 — Warm
"First trip to Grand Rapids, MI this week, and the only ...",Grand Rapids,Michigan,USA,https://www.instagram.com/p/DQiiov-DPGz/,@hemd.gr,,1037486289,,,2026-04-16,,,,,,-30,❄️ TIER 4 — Cold
Woodland Mall ::: Popular Demand,Grand Rapids,Michigan,USA,https://shopwoodlandmall.com/store/popular-demand,@woodlandmall,info@populardemand.com.,1616206101,,,2026-04-16,,,,,,-20,❄️ TIER 4 — Cold
Troy Mi To Ann Arbor Mi,Ann Arbor,Michigan,USA,https://www.instagram.com/popular/troy-mi-to-ann-arbor-mi/,@rsrc.php,,1037486289,,,2026-04-16,,,,,,-30,❄️ TIER 4 — Cold
Briarwood,Ann Arbor,Michigan,USA,https://www.hollisterco.com/shop/us/clothing-stores/US/AnnArbor/MI/31987,,,,,,2026-04-16,,,,,,0,❄️ TIER 4 — Cold
HELLSTAR HSTAR T-SHIRT,Ann Arbor,Michigan,USA,https://www.a-ma-maniere.com/products/hellstar-hstar-t-shirt?srsltid=AfmBOopak9gb_7XOSdW8HVEV6nEDkxl4RMFe_lDoOUHkIU6bO41rqGKw,@maniere_usa,,1422991689,,,2026-04-16,,,,,,35,⭐ TIER 2 — Strong
Supreme Cheesy Breads & More,Ann Arbor,Michigan,USA,https://postmates.com/store/supreme-cheesy-breads-%26-more/Vxz6AWtBSXKYTLqFRufIpA/12975c51-be66-42c4-992f-f1939b5204a8/dcaede8b-2262-4ee2-89be-8408be710517?mod=storeInfo&modctx=%257B%2522storeSlug%2522%253A%2522supreme-cheesy-breads-%252526-more%2522%252C%2522storeUuid%2522%253A%2522571cfa01-6b41-4972-984c-ba8546e7c8a4%2522%252C%2522sectionUuid%2522%253A%252212975c51-be66-42c4-992f-f1939b5204a8%2522%257D&ps=1,@postmates,badge_check@3x.png,065-4057625,,,2026-04-16,,,,,,35,⭐ TIER 2 — Strong
"Order Supreme Cheesy Breads - Ann Arbor, MI ...",Ann Arbor,Michigan,USA,https://www.doordash.com/store/supreme-cheesy-breads-ann-arbor-1614003/?srsltid=AfmBOorZtrIKO-gIjHghjG1nUb6vpewGOeD7ogNxnT0UnD73FOFOdzUv,,,,,,2026-04-16,,,,,,15,📋 TIER 3 — Warm
Order Supreme Cheesy Breads & More - Menu & Prices,Ann Arbor,Michigan,USA,https://www.ubereats.com/store/supreme-cheesy-breads-%26-more/Vxz6AWtBSXKYTLqFRufIpA?srsltid=AfmBOoqT7LbDisZh2YoaNvdhquY1WG73YD-8I8Kn3gF0jYb_dcMPdjFl,@ubereats,badge_check@3x.png,065-4057625,,,2026-04-16,,,,,,35,⭐ TIER 2 — Strong
"Clothing Store in Ann Arbor - Shoes, Apparel, Rewards & ...",Ann Arbor,Michigan,USA,https://stores.nordstromrack.com/us/mi/ann-arbor/3547-washtenaw-ave,@nordstromrack,,2574113440,,,2026-04-16,,,,,,10,📋 TIER 3 — Warm
Brands | The Summit,Ann Arbor,Michigan,USA,https://thesummitbirmingham.com/buy/brand,@thesummitbirmingham,,1205967011,,,2026-04-16,,,,,,-30,❄️ TIER 4 — Cold
Rally House Ann Arbor Main Street,Ann Arbor,Michigan,USA,https://www.rallyhouse.com/stores/ann-arbor/315-south-main-street?srsltid=AfmBOopscRfuPQDy0eaFiN-mWYBFGY-U6pdQE0PIQqkIP35kWlu3h3aG,@rally_house,rallyaamainstreet@rallyhouse.com,1774452326,,,2026-04-16,,,,,,-20,❄️ TIER 4 — Cold
MTVTN.com: Motivation | Streetwear & University of Michigan ...,Ann Arbor,Michigan,USA,https://mtvtn.com/?srsltid=AfmBOopgW_GIm2bm1FzOG1qy6WrZbJZX7MauEmK98vV864F-pNhtMJGi,@mtvtn,,1269916960,,,2026-04-16,,,,,,10,📋 TIER 3 — Warm
TODAY CLOTHING,Ann Arbor,Michigan,USA,https://www.todayclothing.com/,@todayclothing,store@todayclothing.com,1200478660,,,2026-04-16,,,,,,20,⭐ TIER 2 — Strong
Motivation Boutique,Ann Arbor,Michigan,USA,https://www.annarbor.org/listing/motivation-boutique/1097/,@annarbor,info@annarbor.org,9999999999,,,2026-04-16,,,,,,20,⭐ TIER 2 — Strong
8 Men's Boutiques Around Ann Arbor,Ann Arbor,Michigan,USA,https://www.ecurrent.com/feature/8-mens-boutiques-around-ann-arbor/,@current_mag,,9999999999,,,2026-04-16,,,,,,10,📋 TIER 3 — Warm
Our new Motivation store is now open 7 days a week! Take a ...,Ann Arbor,Michigan,USA,https://www.instagram.com/reel/DTlCPidES6f/,@rsrc.php,,1037486289,,,2026-04-16,,,,,,-30,❄️ TIER 4 — Cold
Motivation - Ann Arbor,Ann Arbor,Michigan,USA,https://mtvtn.com/?srsltid=AfmBOorw8yz0cTmxmGoQKWehaZWRz5KMGMES2fHzcHKsurhju0byZ4AF,@mtvtn,,1269916960,,,2026-04-16,,,,,,-30,❄️ TIER 4 — Cold
5 Ann Arbor Clothing Stores that Will Elevate Your Style,Ann Arbor,Michigan,USA,https://themich.org/2021/04/13/5-ann-arbor-clothing-stores-that-will-elevate-your-style/,@media,,1194984363,,,2026-04-16,,,,,,10,📋 TIER 3 — Warm
Rally House Ann Arbor State Street,Ann Arbor,Michigan,USA,https://www.rallyhouse.com/stores/ann-arbor/303-south-state-street?srsltid=AfmBOopBDiaFiJIQxPMxPfzt1p73HVUWXqIL7IbUXNyW4LnXeWBwIQKg,@rally_house,rallyaastatestreet@rallyhouse.com,1774452326,,,2026-04-16,,,,,,-20,❄️ TIER 4 — Cold
(@undergroundsocietya2) • Instagram photos and videos,Ann Arbor,Michigan,USA,https://www.instagram.com/undergroundsocietya2/,@mush.ees,,1037486289,,,2026-04-16,,,,,,-30,❄️ TIER 4 — Cold
13 of Our Favorite Ann Arbor Area Clothing Boutiques,Ann Arbor,Michigan,USA,https://www.reinhartrealtors.com/blog/favorite-ann-arbor-area-clothing-boutiques/,,,,,,2026-04-16,,,,,,0,❄️ TIER 4 — Cold
City Man - America's Best Mens Streetwear Clothing Stores,Ann Arbor,Michigan,USA,https://citymanusa.com/?srsltid=AfmBOop1hd_6uAt_kfVTxx8wlkBTWeoMUnE4Lt9ejwTyOb6zG_3dsbz4,@context,your@email.com,1738665192,,,2026-04-16,,,,,,20,⭐ TIER 2 — Strong
"Ann Arbor Running Company - Shoes, Apparel and More",Ann Arbor,Michigan,USA,https://www.annarborrunningcompany.com/?srsltid=AfmBOoqdF4v10l_jel3AnI0QR9CZVqfLfuFjDwwgB_layOX34XKmmE_j,@annarbor_rc,orders@annarborrunningcompany.com,1738632969,,,2026-04-16,,,,,,20,⭐ TIER 2 — Strong
"Designer Shoe Store in Ann Arbor, MI Arborland Mall",Ann Arbor,Michigan,USA,https://stores.dsw.com/usa/mi/annarbor/dsw-designer-shoe-warehouse-arborland-mall.html,@dsw,customerservice@dsw.com,2147483647,,,2026-04-16,,,,,,20,⭐ TIER 2 — Strong
Hellstar Logo Tees Available @origins305 179 NW 25th St ...,Miami,Florida,USA,https://www.instagram.com/p/DOeQRyXicZS/,@origins305,,1037486289,,,2026-04-16,,,,,,35,⭐ TIER 2 — Strong
#Hellstar 🚨 New arrivals available in store & on our site ...,Miami,Florida,USA,https://www.instagram.com/p/DJou9v_Nb9c/,@rsrc.php,,1037486289,,,2026-04-16,,,,,,35,⭐ TIER 2 — Strong
Studios – HELLSTAR,Miami,Florida,USA,https://hellstar.com/collections/studios,@HELLSTAR,,5230780330,,,2026-04-16,,,,,,35,⭐ TIER 2 — Strong
Hellstar shirts / S-XL Best RESELLER IN MIAMI FL 🔥🌴,Miami,Florida,USA,https://www.instagram.com/p/DNQul0lOxB-/,@rsrc.php,,1037486289,,,2026-04-16,,,,,,35,⭐ TIER 2 — Strong
HellStar hats & leopard claws available in multiple sizes and ...,Miami,Florida,USA,https://www.instagram.com/reel/DOjYekYEV_q/,@rsrc.php,,1037486289,,,2026-04-16,,,,,,35,⭐ TIER 2 — Strong
"Coppra Miami - Discover curated luxury menswear, designer ...",Miami,Florida,USA,https://coppramiami.com/,@coppramiami,info@coppra.us,1776280003,,,2026-04-16,,,,,,20,⭐ TIER 2 — Strong
Supreme: Shop,Miami,Florida,USA,https://us.supreme.com/pages/shop,,,1421991361,,,2026-04-16,,,,,,15,📋 TIER 3 — Warm
Supreme Has Just Opened Its First-Ever Miami Store,Miami,Florida,USA,https://secretmiami.com/supreme-first-miami-store/,@SecretMiami_,miami@secretmedianetwork.com,7115053420,,,2026-04-16,,,,,,35,⭐ TIER 2 — Strong
Limited edition retailer Supreme opens first Miami store,Miami,Florida,USA,https://www.islandernews.com/news/miami/limited-edition-retailer-supreme-opens-first-miami-store/article_6533dc4c-4f71-44f6-a0be-48eddf6ce8c1.html,@kbislandernews,info@islandernews.com,(305) 831 0176,,,2026-04-16,,,,,,35,⭐ TIER 2 — Strong
Supreme has officially opened its first-ever Florida flagship ...,Miami,Florida,USA,https://www.instagram.com/p/DJsOD_ounJT/,@rsrc.php,,1037486289,,,2026-04-16,,,,,,25,⭐ TIER 2 — Strong
"From @vetements_official, @rhude, to @alyxstudio, ...",Miami,Florida,USA,https://www.instagram.com/p/B684WdtBiu-/,@vetements_official,,1037486289,,,2026-04-16,,,,,,30,⭐ TIER 2 — Strong
Patron of the New,Miami,Florida,USA,https://patronofthenew.com/?srsltid=AfmBOopbYf_NtNcCMn8xoBHxGBroYTSDbkZEh1nS1475aKv79LseGPK8,@media,,1613516832,,,2026-04-16,,,,,,-30,❄️ TIER 4 — Cold
Rhude Archives - Coppra Miami,Miami,Florida,USA,https://coppramiami.com/brand/rhude/,@coppramiami,info@coppra.us,1776280003,,,2026-04-16,,,,,,40,🔥 TIER 1 — Hot
Rhude now available in multiple styles in store & online!🌎🔥,Miami,Florida,USA,https://www.instagram.com/p/DOMRXkCkQ7f/,@rsrc.php,,1037486289,,,2026-04-16,,,,,,30,⭐ TIER 2 — Strong
💨🔥Brand New Vale Lives Tops Just Landed Available ...,Miami,Florida,USA,https://www.instagram.com/p/DRIH4hTEbyP/,@rsrc.php,,1037486289,,,2026-04-16,,,,,,-30,❄️ TIER 4 — Cold
Vale,Miami,Florida,USA,https://backdoormia.com/collections/vale,@100,,1750677234,,,2026-04-16,,,,,,-30,❄️ TIER 4 — Cold
💧🍭Brand New Vale Tops Flavors 🌴🛍 Sizes:S-Xl Available ...,Miami,Florida,USA,https://www.instagram.com/p/DQSlhMjjher/,@florida._icons.inc.,,1037486289,,,2026-04-16,,,,,,-30,❄️ TIER 4 — Cold
🚨Vale Lives Flannel & Hoodie Black🚨 ‼️Flannel's Size S ...,Miami,Florida,USA,https://www.instagram.com/p/DTOZWM5ESe0/,@kickznasionmiami,,1037486289,,,2026-04-16,,,,,,-30,❄️ TIER 4 — Cold
Vale Lives Sets In Store 3416 Nw Seventh Ave 33127 Check ...,Miami,Florida,USA,https://www.instagram.com/reel/DARK-MVPrQd/,@rsrc.php,,1037486289,,,2026-04-16,,,,,,-30,❄️ TIER 4 — Cold
Number 1 destination for Vale Forever in Miami New pieces ...,Miami,Florida,USA,https://www.instagram.com/reel/DTJwjzODBju/,@rsrc.php,,1037486289,,,2026-04-16,,,,,,30,⭐ TIER 2 — Strong
NEW ARRIVALS from the hottest streetwear brand of 2025 ...,Miami,Florida,USA,https://www.instagram.com/reel/DUde5v0jRad/,@rsrc.php,,1037486289,,,2026-04-16,,,,,,10,📋 TIER 3 — Warm
VALE FOREVER IN STORE NOW 🔥 SIZES S-XL ...,Miami,Florida,USA,https://www.instagram.com/p/DFqXXZ-Jarz/,@rsrc.php,,1037486289,,,2026-04-16,,,,,,30,⭐ TIER 2 — Strong
A ton of Vale in-store ‼️ Come check us out 🏪 Sneak Peek ...,Miami,Florida,USA,https://www.instagram.com/p/DQ4uCzKEdY4/,@kickznasionmiami,,1037486289,,,2026-04-16,,,,,,-30,❄️ TIER 4 — Cold
#Vale 🔥 All new collection from Vale has just landed. ...,Miami,Florida,USA,https://www.instagram.com/p/DPCDr_tEcuG/,@rsrc.php,,1037486289,,,2026-04-16,,,,,,-30,❄️ TIER 4 — Cold
New Vale in store @sparkitupshop come in store at 3246 N ...,Miami,Florida,USA,https://www.instagram.com/p/DTS92_uEVfA/,@sparkitupshop,,1037486289,,,2026-04-16,,,,,,-30,❄️ TIER 4 — Cold
VALE | Healthy Kitchen,Miami,Florida,USA,https://valehealthykitchen.com/,@valehealthykitchen,stephen@gointegral.co,1759853849,,,2026-04-16,,,,,,-20,❄️ TIER 4 — Cold
Players Closet Miami Gardens (@playerscloset305),Miami,Florida,USA,https://www.instagram.com/playerscloset305/,@playerscloset954,,1037486289,,,2026-04-16,,,,,,-30,❄️ TIER 4 — Cold
Men's Fashion,Miami,Florida,USA,https://www.miamidesigndistrict.com/shops/2/mens-fashion/,@miamidesigndistrict,,(305) 722-7100,,,2026-04-16,,,,,,10,📋 TIER 3 — Warm
Coppra Miami - Discover curated luxury menswear ...,Miami,Florida,USA,https://coppramiami.com/,@coppramiami,info@coppra.us,1776280003,,,2026-04-16,,,,,,20,⭐ TIER 2 — Strong
Supreme Sets Up Shop in Miami,Miami,Florida,USA,https://hypebeast.com/2025/4/supreme-miami-store-opening-info,@hypebeast,google-play-en@2x.png,3702846231,,,2026-04-16,,,,,,35,⭐ TIER 2 — Strong
Miami,Miami,Florida,USA,https://hypebeast.com/tags/miami,@hypebeast,screenshot-adblock-ultimate@2x.1f5b1723.png,3702846231,,,2026-04-16,,,,,,10,📋 TIER 3 — Warm
"Survival - Miami, Fort Lauderdale",Miami,Florida,USA,https://aventuramall.com/shops/survival/,@aventuramall,popper.js@1.16.0,1776363824,,,2026-04-16,,,,,,-30,❄️ TIER 4 — Cold
SNEAKER TOWN – SNEAKER TOWN,Miami,Florida,USA,https://www.sneakertownmia.com/?srsltid=AfmBOopwlgDd3i-fOyxOh6S6MiD3_2mUx9wdkuXavnUMVaYJpkiAEfDk,@sneakertown,help@sneakertown.com,1613663062,,,2026-04-16,,,,,,20,⭐ TIER 2 — Strong
LEGENDS MIAMI SNEAKER STORE WYNWOOD ...,Miami,Florida,USA,https://www.instagram.com/legendsmiami/?hl=en,@rsrc.php,,1037486289,,,2026-04-16,,,,,,10,📋 TIER 3 — Warm
SoleFly: Sneakers and Apparel,Miami,Florida,USA,https://www.solefly.com/?srsltid=AfmBOopU8MP6AUqdGHPH_T807PWtoJ4J9KDpJMLIIt50eL7ffygzN9q0,@solefly,,1000005370,,,2026-04-16,,,,,,10,📋 TIER 3 — Warm
NEW @hellstar IN STOCK AT LEGEND ORLANDO ...,Orlando,Florida,USA,https://www.instagram.com/p/C3jVe_GMrkx/?hl=en,@legendfla,,1037486289,,,2026-04-16,,,,,,35,⭐ TIER 2 — Strong
Hellstar Logo Hoodie Black,Orlando,Florida,USA,https://releaseorlando.com/products/hellstar-logo-hoodie-black,@releaseorlando,,1734559548,,,2026-04-16,,,,,,35,⭐ TIER 2 — Strong
$20 streetwear finds you can't find anywhere else #fyp ...,Orlando,Florida,USA,https://www.instagram.com/reel/DU1Ye3CjgM4/,@rsrc.php,,1037486289,,,2026-04-16,,,,,,10,📋 TIER 3 — Warm
hellstar tee | Buy Online at Midnightloungeorlando,Orlando,Florida,USA,https://midnightloungeorlando.com/products/hellstar-tee-69bcb7fe95a21-mb877t4e,@media,,2303606389,,,2026-04-16,,,,,,35,⭐ TIER 2 — Strong
Some Of The Hellstar Available At Our Grand Opening ...,Orlando,Florida,USA,https://www.instagram.com/p/C-GuA5KsTXw/,@rsrc.php,,1037486289,,,2026-04-16,,,,,,35,⭐ TIER 2 — Strong
"Legend at The Florida Mall® - A Shopping Center in Orlando, FL",Orlando,Florida,USA,https://www.simon.com/mall/the-florida-mall/stores/legend,@shopfloridamall,,1766078725,,,2026-04-16,,,,,,-30,❄️ TIER 4 — Cold
