Store Name,City,State,Country,Website,Instagram,Email,Phone,Carries Supreme,Carries Hellstar,Carries Godspeed,Last Order Date,Outreach Status,Outreach Channel,Notes,Date Added,Lead Score,Priority Tier,Brands Carried,Score Reasons,Score Breakdown
SPARKITUP ⚡️⚡️⚡️ (@sparkitupshop),Wynwood,Florida,USA,https://www.instagram.com/sparkitupshop/,@sparkitupshop,,1037486289,,,2026-04-16,,,,,,38,C-Tier,,,Contact:18/Brand:5/Market:5/Reach:10
Token Miami,Wynwood,Florida,USA,https://tokenmia.com/?srsltid=AfmBOorL13WDkeZ5DxJLHZBLa2fdPXRUmFChpXmPy0sn3gD2_8w5dCgw,@tokenmiami,TOKEN_flagship_production_front1CRM_145x@2x.png,1624068774,,,2026-04-16,,,,,,60,B-Tier,,,Contact:30/Brand:5/Market:5/Reach:20
wynwoodtribe – Opening Soon,Wynwood,Florida,USA,https://www.wynwoodtribe.com/?srsltid=AfmBOop34XaXhm6xh95xL4VH7YJARmFsSbgKu8TKIf_01aCeSoj2nRLu,,,1614306724,,,2026-04-16,,,,,,18,C-Tier,,,Contact:8/Brand:5/Market:5/Reach:0
"Located 238 NW 25th St Miami, Fl 33137 +1 (305) 522-9127 ...",Wynwood,Florida,USA,https://www.instagram.com/reel/CnSt34bDmGl/,@rsrc.php,,1037486289,,,2026-04-16,,,,,,38,C-Tier,,,Contact:18/Brand:5/Market:5/Reach:10
~Vale Lives Varsity Jacket (Green) 🛻 Size:M 💴 Available in ...,Wynwood,Florida,USA,https://www.instagram.com/p/DDFxcpYR86N/,@rsrc.php,,1037486289,,,2026-04-16,,,,,,38,C-Tier,,,Contact:18/Brand:5/Market:5/Reach:10
Brand New Vale Lives Gear Just Landed,Wynwood,Florida,USA,https://www.instagram.com/p/DDaCsNbRu6_/,@rsrc.php,,1037486289,,,2026-04-16,,,,,,38,C-Tier,,,Contact:18/Brand:5/Market:5/Reach:10
~Vale Lives Varsity Jacket (Green) 🛻 Size:M 💴 ... - Instagram,Wynwood,Florida,USA,https://www.instagram.com/p/DDFxcpYR86N/,@rsrc.php,,1037486289,,,2026-04-16,,,,,,38,C-Tier,,,Contact:18/Brand:5/Market:5/Reach:10
Vale Celebrates a Decade of Growth with 10th Location in ...,Wynwood,Florida,USA,https://www.stayfit305.com/news/vale-celebrates-a-decade-of-growth-with-10th-location-in-florida,@stayfit305,,,,,2026-04-16,,,,,,30,C-Tier,,,Contact:10/Brand:5/Market:5/Reach:10
NEW VALE “ ANTHEM TRACK SUIT “ AVAILABLE NOW IN ...,Wynwood,Florida,USA,https://www.instagram.com/reel/DRfhtRZCUEY/,@rsrc.php,,1037486289,,,2026-04-16,,,,,,38,C-Tier,,,Contact:18/Brand:5/Market:5/Reach:10
"Best Shopping in Wynwood, from Funky Gift ...",Wynwood,Florida,USA,https://www.timeout.com/miami/shopping/shopping-wynwood,@ofyshop,,1105237622,,,2026-04-16,,,,,,38,C-Tier,,,Contact:18/Brand:5/Market:5/Reach:10
canvas.mia,Wynwood,Florida,USA,https://www.instagram.com/canvas.mia/,@oasiswynwood.,,1037486289,,,2026-04-16,,,,,,38,C-Tier,,,Contact:18/Brand:5/Market:5/Reach:10
BASE Superstore,Wynwood,Florida,USA,https://www.baseworld.com/,@basesuperstore,Home_Page_Scense_Final_1280x@2x.jpg,2398522661,,,2026-04-16,,,,,,60,B-Tier,,,Contact:30/Brand:5/Market:5/Reach:20
"Wynwood Arts District on Instagram: ""@bbcicecream brings ...",Wynwood,Florida,USA,https://www.instagram.com/reel/DPHvn98ghR9/,@bbcicecream,,1037486289,,,2026-04-16,,,,,,38,C-Tier,,,Contact:18/Brand:5/Market:5/Reach:10
Sole Garden,Wynwood,Florida,USA,https://thesolegarden.com/,@sole.garden,,1758437429,,,2026-04-16,,,,,,38,C-Tier,,,Contact:18/Brand:5/Market:5/Reach:10
DAILYMIA,Wynwood,Florida,USA,https://dailymia.com/?srsltid=AfmBOoqJUPFtng_sQnIxMGw6XYmAhW39m-wokC7qODcDyEnXj_Xl_J50,@dailymia,,1694546870,,,2026-04-16,,,,,,38,C-Tier,,,Contact:18/Brand:5/Market:5/Reach:10
305 Kicks,Wynwood,Florida,USA,https://305kicks.us/,@theme,,1771948554,,,2026-04-16,,,,,,38,C-Tier,,,Contact:18/Brand:5/Market:5/Reach:10
A Look Inside LeBron James' New UNKNWN Store in Miami,Wynwood,Florida,USA,https://hypebeast.com/2019/12/unknwn-wynwood-miami-store-opening-info,,,,,,2026-04-16,,,,,,10,C-Tier,,,Contact:0/Brand:5/Market:5/Reach:0
Fresh Society Online,Wynwood,Florida,USA,https://freshsociety.co/,@freshsocietyco,,9027215208,,,2026-04-16,,,,,,38,C-Tier,,,Contact:18/Brand:5/Market:5/Reach:10
Miami Boutiques In Wynwood,Wynwood,Florida,USA,https://www.instagram.com/popular/miami-boutiques-in-wynwood/,@rsrc.php,,1037486289,,,2026-04-16,,,,,,38,C-Tier,,,Contact:18/Brand:5/Market:5/Reach:10
SOLD IN THE MATTER OF SECONDS SWING BY THE SHOP ...,Wynwood,Florida,USA,https://www.instagram.com/reel/DOCADg1kfGV/,@rsrc.php,,1037486289,,,2026-04-16,,,,,,38,C-Tier,,,Contact:18/Brand:5/Market:5/Reach:10
"Miami's 8 Best Menswear Shops, From Luxury to Vintage",Wynwood,Florida,USA,https://www.insidehook.com/style/miami-best-menswear-shops,@insidehook,tech@insidehook.com,1772048202,,,2026-04-16,,,,,,60,B-Tier,,,Contact:30/Brand:5/Market:5/Reach:20
Mana Fashion Presents: Pop-Up VIP Preview,Wynwood,Florida,USA,https://wynwoodmiami.com/event/mana-fashion-presents-pop-up-bazaar-vip-night/,@wynwoodmiami,,305 573-0371,,,2026-04-16,,,,,,38,C-Tier,,,Contact:18/Brand:5/Market:5/Reach:10
"OutOfPocketMiami (@outofpocketmiami) · Miami, FL",Wynwood,Florida,USA,https://www.instagram.com/outofpocketmiami/,@elleven15vintage,,1037486289,,,2026-04-16,,,,,,38,C-Tier,,,Contact:18/Brand:5/Market:5/Reach:10
"""Worlds #1 Buyer | Sneaker Buyers | Sneaker Marketplace",Wynwood,Florida,USA,https://www.sneakerbuyers.com/,@sneakerbuyers,logo_175x@2x.png,1613592017,,,2026-04-16,,,,,,60,B-Tier,,,Contact:30/Brand:5/Market:5/Reach:20
"Sneakerbuyers on Instagram: ""#1 - Sneaker Store Located in ...",Wynwood,Florida,USA,https://www.instagram.com/reel/C2I1H7FLGzp/,@rsrc.php,,1037486289,,,2026-04-16,,,,,,38,C-Tier,,,Contact:18/Brand:5/Market:5/Reach:10
"JSN on Instagram: ""☄️HELLSTAR☄️ THE HOTTEST ...",Fort Myers,Florida,USA,https://www.instagram.com/reel/C7PJD_us75v/,@rsrc.php,,1037486289,,,2026-04-16,,,,,,38,C-Tier,,,Contact:18/Brand:5/Market:5/Reach:10
Hellstar Jesus Emblem Tees Sizes:S-XXL Any Color $60 ...,Fort Myers,Florida,USA,https://www.instagram.com/reel/DL5_gr9glwo/,@rsrc.php,,1037486289,,,2026-04-16,,,,,,38,C-Tier,,,Contact:18/Brand:5/Market:5/Reach:10
Edison Mall | Visit Fort Myers | SW Florida,Fort Myers,Florida,USA,https://www.visitfortmyers.com/listing/edison-mall/39829,@visitfortmyers,sberthold@simon.com,2014042207,,,2026-04-16,,,,,,60,B-Tier,,,Contact:30/Brand:5/Market:5/Reach:20
"Just For Kickz, Erie PA | Hellstar Gridiron T-Shirt M,L,XL ...",Fort Myers,Florida,USA,https://www.instagram.com/p/DLAr8GzxGz_/,@rsrc.php,,1037486289,,,2026-04-16,,,,,,38,C-Tier,,,Contact:18/Brand:5/Market:5/Reach:10
Hellstar Men's T-Shirt Size Small 1.1 NFC,Fort Myers,Florida,USA,https://www.ebay.com/itm/388636181920,@ebay,,2026041419,,,2026-04-16,,,,,,38,C-Tier,,,Contact:18/Brand:5/Market:5/Reach:10
3576000+ 庆州市怎么约姑娘包夜服务《约小姐色情 ...,Fort Myers,Florida,USA,https://www.linkedin.com/jobs/%E5%BA%86%E5%B7%9E%E5%B8%82%E6%80%8E%E4%B9%88%E7%BA%A6%E5%A7%91%E5%A8%98%E5%8C%85%E5%A4%9C%E6%9C%8D%E5%8A%A1%E3%80%8A%E7%BA%A6%E5%B0%8F%E5%A7%90%E8%89%B2%E6%83%85%E7%BD%91%E5%9D%80%EF%BD%8D%EF%BC%96%EF%BC%96%EF%BC%98%EF%BC%98%EF%BC%8E%EF%BD%96%EF%BD%89%EF%BD%90%E5%B0%8F%E5%A6%B9%E4%BB%BB%E9%80%89%E3%80%8B%E6%80%8E%E4%B9%88%E6%89%BE%E5%B0%8F%E5%A6%B9%E5%B0%8F%E5%A7%90%E5%85%A8%E5%A5%97%E4%B8%8A%E9%97%A8%E4%B9%80%E5%BA%86%E5%B7%9E%E5%B8%82%E6%80%8E%E4%B9%88%E7%BA%A6%E5%A4%A7%E5%AD%A6%E7%94%9F%E7%89%B9%E6%AE%8A%E6%9C%8D%E5%8A%A1%E4%B9%80%E5%BA%86%E5%B7%9E%E5%B8%82%E5%93%AA%E9%87%8C%E6%9C%89%E7%BE%8E%E5%A5%B3%E6%8C%89%E6%91%A9%E6%9C%8D%E5%8A%A1&IMQK/-jobs,@LinkedIn,,4402981493,,,2026-04-16,,,,,,38,C-Tier,,,Contact:18/Brand:5/Market:5/Reach:10
"Supreme Motor Sports – Car Dealer in Fort Myers, FL",Fort Myers,Florida,USA,https://www.suprememotorsportsfl.com/,,,,,,2026-04-16,,,,,,10,C-Tier,,,Contact:0/Brand:5/Market:5/Reach:0
"Supreme Floors: Flooring Store servicing Fort Myers, FL",Fort Myers,Florida,USA,https://www.supremefloorsfl.com/,@import,vitor@supremefloorsfl.com,613-5653590,,,2026-04-16,,,,,,60,B-Tier,,,Contact:30/Brand:5/Market:5/Reach:20
"About Supreme Motor Sports in Fort Myers, FL",Fort Myers,Florida,USA,https://www.suprememotorsportsfl.com/about,,,,,,2026-04-16,,,,,,10,C-Tier,,,Contact:0/Brand:5/Market:5/Reach:0
"Supreme Motor Sports in Fort Myers, FL",Fort Myers,Florida,USA,https://www.carsforsale.com/used-car-dealer/supreme-motor-sports-fort-myers-fl-d739307,,,,,,2026-04-16,,,,,,10,C-Tier,,,Contact:0/Brand:5/Market:5/Reach:0
Supreme Home Design (@supremehomedesignfl),Fort Myers,Florida,USA,https://www.instagram.com/supremehomedesignfl/,@supremehomedesignfl,,1037486289,,,2026-04-16,,,,,,38,C-Tier,,,Contact:18/Brand:5/Market:5/Reach:10
"Contact Supreme Motor Sports in Fort Myers, FL",Fort Myers,Florida,USA,https://www.suprememotorsportsfl.com/contact,,,,,,2026-04-16,,,,,,10,C-Tier,,,Contact:0/Brand:5/Market:5/Reach:0
Rhude Yacht Club T-Shirt - Sizes X-Large & XX-Large,Fort Myers,Florida,USA,https://secure.instagram.com/p/DV8-UxnkUbu/?hl=fa,@media,,1037486289,,,2026-04-16,,,,,,38,C-Tier,,,Contact:18/Brand:5/Market:5/Reach:10
Stephen Calandrella - construction manager at Valley ...,Fort Myers,Florida,USA,https://www.linkedin.com/in/stephen-calandrella-15722735,,,,,,2026-04-16,,,,,,10,C-Tier,,,Contact:0/Brand:5/Market:5/Reach:0
New Vale & Bravest Studios Denim available in store & ...,Fort Myers,Florida,USA,https://www.instagram.com/p/DRx89tvEZhR/,@rsrc.php,,1037486289,,,2026-04-16,,,,,,38,C-Tier,,,Contact:18/Brand:5/Market:5/Reach:10
Valet Living - Setting the Standard Since 1995,Fort Myers,Florida,USA,https://www.valetliving.com/,@valetliving,Judwin-Properties@3x-height-1.png,0000000029,,,2026-04-16,,,,,,60,B-Tier,,,Contact:30/Brand:5/Market:5/Reach:20
"Rivian Support: Customer Service, FAQs & Contact Number",Fort Myers,Florida,USA,https://rivian.com/support,@rivianofficial,customerservice@rivian.com,7532680931,,,2026-04-16,,,,,,60,B-Tier,,,Contact:30/Brand:5/Market:5/Reach:20
Newsletter | CADEX US,Fort Myers,Florida,USA,https://www.cadex-cycling.com/us/email-signup,@cadexcycling,corecycleandoutdoor@gmail.com,207-307-7403,,,2026-04-16,,,,,,60,B-Tier,,,Contact:30/Brand:5/Market:5/Reach:20
Vale Forever Zips Are Too Clean Always Stocked With The ...,Fort Myers,Florida,USA,https://www.instagram.com/reel/DSA8uVdgVV_/,@rsrc.php,,1037486289,,,2026-04-16,,,,,,38,C-Tier,,,Contact:18/Brand:5/Market:5/Reach:10
Vale Forever Classico Zip Up Hoodie Size medium available ...,Fort Myers,Florida,USA,https://www.instagram.com/reel/DPecp8EDsCf/,@rsrc.php,,1037486289,,,2026-04-16,,,,,,38,C-Tier,,,Contact:18/Brand:5/Market:5/Reach:10
Sitemap,Fort Myers,Florida,USA,https://stores.verabradley.com/sitemap-html,@verabradley,,1251943316,,,2026-04-16,,,,,,38,C-Tier,,,Contact:18/Brand:5/Market:5/Reach:10
VALE HOODS 🙇‍♂️ MULTIPLES SIZES AVAILABLE ⭐️ ...,Fort Myers,Florida,USA,https://www.instagram.com/p/DQAKi43CXNT/,@rsrc.php,,1037486289,,,2026-04-16,,,,,,38,C-Tier,,,Contact:18/Brand:5/Market:5/Reach:10
L XL $190 Vale Forever Grey Robber Bling Tee,Fort Myers,Florida,USA,https://www.instagram.com/p/DNizVv5t-QF/,@rsrc.php,,1037486289,,,2026-04-16,,,,,,38,C-Tier,,,Contact:18/Brand:5/Market:5/Reach:10
"Shop Vale Forever Streetwear — Tees, Hoodies & More",Fort Myers,Florida,USA,https://commonhype.com/collections/vale-forever?srsltid=AfmBOopGFMFWLuDLQONsP82Y4jzpe1z866AMX7ESQydLHBLprTWrxRC8,@commonhype,,9166543286,,,2026-04-16,,,,,,38,C-Tier,,,Contact:18/Brand:5/Market:5/Reach:10
"Val Ward Cadillac: Cadillac Dealer in Fort Myers, FL",Fort Myers,Florida,USA,https://www.valwardautos.com/,@valwardcadillac,flags@2x.png,5587692260,,,2026-04-16,,,,,,60,B-Tier,,,Contact:30/Brand:5/Market:5/Reach:20
Available in-store now! Vale Tee - Medium @efrt.co Jeans,Fort Myers,Florida,USA,https://www.instagram.com/p/DMA81l0Ok4w/,@efrt.co,,1037486289,,,2026-04-16,,,,,,38,C-Tier,,,Contact:18/Brand:5/Market:5/Reach:10
Hours & Directions - Fort Myers,Fort Myers,Florida,USA,https://www.valwardautos.com/hours.aspx,@valwardcadillac,flags@2x.png,5587692260,,,2026-04-16,,,,,,60,B-Tier,,,Contact:30/Brand:5/Market:5/Reach:20
Trek Bike Shop of Fort Myers,Fort Myers,Florida,USA,https://electra.trekbikes.com/us/en_US/store/344407/,@electra_bicycle,,800-585-8735,,,2026-04-16,,,,,,38,C-Tier,,,Contact:18/Brand:5/Market:5/Reach:10
"Value City Furniture Stores - Fort Myers, FL",Fort Myers,Florida,USA,https://nextdoor.com/pages/value-city-furniture-stores-fort-myers-fl/,@supports,mood-like-off_16@3x-1298283633a0f2ffc7d073c5c4b14338.png,1146116819,,,2026-04-16,,,,,,60,B-Tier,,,Contact:30/Brand:5/Market:5/Reach:20
Dealer Locator,Fort Myers,Florida,USA,https://www.volvoce.com/united-states/en-us/contact-us/dealer-locator/,@VolvoCE_NA,jcushman@PacWestMachinery.com,1855235601,,,2026-04-16,,,,,,60,B-Tier,,,Contact:30/Brand:5/Market:5/Reach:20
"JSN (@jsncustoms) · Fort Myers, FL",Fort Myers,Florida,USA,https://www.instagram.com/jsncustoms/,@jsncustoms,,1037486289,,,2026-04-16,,,,,,38,C-Tier,,,Contact:18/Brand:5/Market:5/Reach:10
JSNCUSTOMS LLC.: Home,Fort Myers,Florida,USA,https://www.jsnfm.com/,@GMAIL.COM.,13e49d785d8d4f828038b6136f3b48ba@sentry.io,2606801315,,,2026-04-16,,,,,,60,B-Tier,,,Contact:30/Brand:5/Market:5/Reach:20
Just Kicks (@justkicks239) - Fort Myers,Fort Myers,Florida,USA,https://www.instagram.com/justkicks239/,@justkicks239,,1037486289,,,2026-04-16,,,,,,38,C-Tier,,,Contact:18/Brand:5/Market:5/Reach:10
Designers Closet,Fort Myers,Florida,USA,https://designerscloset.com/?srsltid=AfmBOoppbINBVofOIMjO23GAIOspOGNt6pgqfAC_xANYBy4owQLZY2Zj,@designersclosetig,sales@designerscloset.com,1064961020,,,2026-04-16,,,,,,60,B-Tier,,,Contact:30/Brand:5/Market:5/Reach:20
Mainstream Boutique Fort Myers,Fort Myers,Florida,USA,https://www.mainstreamboutiquefortmyers.com/,@mainstreamboutiquefortmyers,,1756386846,,,2026-04-16,,,,,,38,C-Tier,,,Contact:18/Brand:5/Market:5/Reach:10
The Islander FMB,Fort Myers,Florida,USA,https://shoptheislander.com/?srsltid=AfmBOopbXp18g6RJ3KPPuTKosfsA_3W_X7kUG4U9Y53_Yfy4FI8Rxx7C,@gmail.com.,shoptheislander@gmail.com,6851654200,,,2026-04-16,,,,,,60,B-Tier,,,Contact:30/Brand:5/Market:5/Reach:20
Peter Millar Store In Ft Myers,Fort Myers,Florida,USA,https://brodeurcarvell.com/peter-millar-store-in-ft-myers/,@brodeurcarvellfinemenswear,info@brodeurcarvell.com,1709218211,,,2026-04-16,,,,,,60,B-Tier,,,Contact:30/Brand:5/Market:5/Reach:20
Charley's Downtown Boutique: Home,Fort Myers,Florida,USA,https://www.shopcharleysdowntown.com/,@media,13e49d785d8d4f828038b6136f3b48ba@sentry.io,2687793594,,,2026-04-16,,,,,,60,B-Tier,,,Contact:30/Brand:5/Market:5/Reach:20
Jennifer's Fort Myers – Subtle Clothing with Simple ...,Fort Myers,Florida,USA,https://www.jennifersftmyers.com/,@jennifersfortmyers,jennifersfortmyers@gmail.com,1773677155,,,2026-04-16,,,,,,60,B-Tier,,,Contact:30/Brand:5/Market:5/Reach:20
Fort Myers Running Store | Fit2Run Outlet,Fort Myers,Florida,USA,https://www.fit2run.com/pages/fit2run-outlet-fort-myers?srsltid=AfmBOoqD41qhmmre4huYpq8T8cp9BLBnYNmvEplWAG2cdOnR4NC3eynN,@fit2run_therunnerssuperstore,support@fit2run.com,1718190172,,,2026-04-16,,,,,,60,B-Tier,,,Contact:30/Brand:5/Market:5/Reach:20
VERIFIED (@verifiedswfl) • Instagram photos and videos,Fort Myers,Florida,USA,https://www.instagram.com/verifiedswfl/,@verifiedswfl,,1037486289,,,2026-04-16,,,,,,38,C-Tier,,,Contact:18/Brand:5/Market:5/Reach:10
Hayloft Western Wear,Fort Myers,Florida,USA,https://hayloftwestern.com/?srsltid=AfmBOoqLD5aoerX5jLkb97sD00x5VvE_kRk7nxaShdK7OtVfTSQ3kM5w,@hayloftwestern,hayloftwestern@yahoo.com,4376080112,,,2026-04-16,,,,,,60,B-Tier,,,Contact:30/Brand:5/Market:5/Reach:20
"Fort Myers, FL Store: Surf Apparel & Accessories",Fort Myers,Florida,USA,https://www.ronjonsurfshop.com/locations/fort-myers-fl?srsltid=AfmBOop90CHuUUb7Kyp-aic1yxlGSAupr8jpYcNdNPXPK1ztMfDtgSnZ,,,,,,2026-04-16,,,,,,10,C-Tier,,,Contact:0/Brand:5/Market:5/Reach:0
"new! Hell Star Huntington Park CA T Shirt Sz. XL, Large ...",Gainesville,Florida,USA,https://www.instagram.com/p/C_wGH4gyzY6/,@rsrc.php,,1037486289,,,2026-04-16,,,,,,38,C-Tier,,,Contact:18/Brand:5/Market:5/Reach:10
This initial owes you a pair of shoes… Who's REALLY your ...,Gainesville,Florida,USA,https://www.instagram.com/reel/C7kgk4MP7wi/,@rsrc.php,,1037486289,,,2026-04-16,,,,,,38,C-Tier,,,Contact:18/Brand:5/Market:5/Reach:10
Hellstar Men's T-Shirt Size L,Gainesville,Florida,USA,https://www.ebay.com/itm/406538309678,@ebay,,2026041419,,,2026-04-16,,,,,,38,C-Tier,,,Contact:18/Brand:5/Market:5/Reach:10
Caffeine supreme - Atrium Magazine,Gainesville,Florida,USA,https://atriummag.org/caffeine-supreme/,@maudes_cafe,,2677611078,,,2026-04-16,,,,,,38,C-Tier,,,Contact:18/Brand:5/Market:5/Reach:10
"lre""i'$mr.",Gainesville,Florida,USA,https://sos.ks.gov/publications/register/1989/Vol_8_No_38_September_21_1989_p_1371-1424.pdf,@GbHR,X@D.0,2004102919,,,2026-04-16,,,,,,60,B-Tier,,,Contact:30/Brand:5/Market:5/Reach:20
"Dillard's The Oaks Mall, Gainesville, Florida",Gainesville,Florida,USA,https://www.dillards.com/stores/florida/the-oaks-mall-gainesville/0234?srsltid=AfmBOoq4RSlVeWM48hFyu1Sluzxq1pv-Q9sH5-oNiUEiTzqYrg5Xv1QJ,,,117.1776366,,,2026-04-16,,,,,,18,C-Tier,,,Contact:8/Brand:5/Market:5/Reach:0
Vale Gainesville (@valefoodco_gnv),Gainesville,Florida,USA,https://www.instagram.com/valefoodco_gnv/,@valefoodco_gnv,,1037486289,,,2026-04-16,,,,,,38,C-Tier,,,Contact:18/Brand:5/Market:5/Reach:10
Aquatic Pesticide Monitoring Program Review of ...,Gainesville,Florida,USA,https://www.sfei.org/sites/default/files/biblio_files/PestAlternatives_review.pdf,@5Al,lcrum@dfg.ca.gov,722 722 1000,,,2026-04-16,,,,,,60,B-Tier,,,Contact:30/Brand:5/Market:5/Reach:20
Sterling | New Construction Homes for Sale in Jurupa ...,Gainesville,Florida,USA,https://www.centurycommunities.com/find-your-new-home/california/southern-california-metro/jurupa-valley/sterling/,@centurycommunities,,3038850010,,,2026-04-16,,,,,,38,C-Tier,,,Contact:18/Brand:5/Market:5/Reach:10
"Vale Opens New Store in Pinecrest, Florida",Gainesville,Florida,USA,https://www.qsrmagazine.com/news/vale-opens-new-store-in-pinecrest-florida/,,,,,,2026-04-16,,,,,,10,C-Tier,,,Contact:0/Brand:5/Market:5/Reach:0
"Shop Vale Forever Streetwear — Tees, Hoodies & More",Gainesville,Florida,USA,https://commonhype.com/collections/vale-forever?srsltid=AfmBOoq37zgCQ8LnW0d3RKMp8lHI5p_bcQWXf7f7qm1xrWsL0xbBuuNU,@commonhype,,9166543286,,,2026-04-16,,,,,,38,C-Tier,,,Contact:18/Brand:5/Market:5/Reach:10
Shop for Vale Forever @ exclusive wear ‼️#valeforever ...,Gainesville,Florida,USA,https://www.instagram.com/reel/DQZ5B13Ed6W/,@rsrc.php,,1037486289,,,2026-04-16,,,,,,38,C-Tier,,,Contact:18/Brand:5/Market:5/Reach:10
FAQ,Gainesville,Florida,USA,https://www.valeforever.com/pages/faq?srsltid=AfmBOopAKqFsSAmi33ZJgK2XCrrxRFhK53XbD5qaFNfshos2EbqsGRd1,@valeforever.com,connect@valeforever.com,1774299210,,,2026-04-16,,,,,,60,B-Tier,,,Contact:30/Brand:5/Market:5/Reach:20
Gainesville,Gainesville,Florida,USA,https://valehealthykitchen.com/pages/gainesville,@valehealthykitchen,stephen@gointegral.co,1759853849,,,2026-04-16,,,,,,60,B-Tier,,,Contact:30/Brand:5/Market:5/Reach:20
"Knotty Kicks LLC (352) (@knottykicks_) · Gainesville, FL",Gainesville,Florida,USA,https://www.instagram.com/knottykicks_/,@knottykicks_,,1037486289,,,2026-04-16,,,,,,38,C-Tier,,,Contact:18/Brand:5/Market:5/Reach:10
Gainesville Shopping center,Gainesville,Florida,USA,https://locations.dtlr.com/fl/gainesville/gainesville-shopping-center.html,@dtlrofficial,custserv@dtlr.com,1537521453,,,2026-04-16,,,,,,60,B-Tier,,,Contact:30/Brand:5/Market:5/Reach:20
Narcissus Gainesville,Gainesville,Florida,USA,https://narcissusgville.com/,@narcissusgville,,1329837617,,,2026-04-16,,,,,,38,C-Tier,,,Contact:18/Brand:5/Market:5/Reach:10
The Best Shopping in Gainesville FL,Gainesville,Florida,USA,https://www.celebrationpointe.com/latest_news/the-best-shopping-in-gainesville-fl/,@celebrationpointe,pbergman@frankelagency.com,1007224121,,,2026-04-16,,,,,,60,B-Tier,,,Contact:30/Brand:5/Market:5/Reach:20
Sandy's Savvy Chic Resale Boutique | Gainesville's Best ...,Gainesville,Florida,USA,https://sandysresale.com/,@sandysresale,,1613507218,,,2026-04-16,,,,,,38,C-Tier,,,Contact:18/Brand:5/Market:5/Reach:10
The 35 coolest clothing stores and boutiques in Gainesville,Gainesville,Florida,USA,https://wanderlog.com/list/geoCategory/123594/coolest-clothing-stores-and-boutiques-in-gainesville,@elastic,apm-rum@5.16.0,3026914942,,,2026-04-16,,,,,,60,B-Tier,,,Contact:30/Brand:5/Market:5/Reach:20
Malgorzatas Eclectic Gallery & Boutique – Home,Gainesville,Florida,USA,https://www.malgorzatas.com/,@malgorzatas.com.,user@domain.com.,1773100024,,,2026-04-16,,,,,,60,B-Tier,,,Contact:30/Brand:5/Market:5/Reach:20
"Designer Shoe Store in Gainesville, FL Butler Plaza Central",Gainesville,Florida,USA,https://stores.dsw.com/usa/fl/gainesville/dsw-designer-shoe-warehouse-butler-plaza-central.html,@dsw,customerservice@dsw.com,6233712749,,,2026-04-16,,,,,,60,B-Tier,,,Contact:30/Brand:5/Market:5/Reach:20
"CITITRENDS at 1018 N. Main St Gainesville, FL",Gainesville,Florida,USA,https://locations.cititrends.com/fl/gainesville/1018-n--main-st.html,@wearecititrends,,2079328097,,,2026-04-16,,,,,,38,C-Tier,,,Contact:18/Brand:5/Market:5/Reach:10
"The Oaks Mall | Premier Shopping in Gainesville, FL",Gainesville,Florida,USA,https://theoaksmall.com/,@theoaksmallfl,,1775477301,,,2026-04-16,,,,,,38,C-Tier,,,Contact:18/Brand:5/Market:5/Reach:10
"Mens Palace on Instagram: "" NOW OPEN Men's Palace is ...",Gainesville,Florida,USA,https://www.instagram.com/reel/DQdNyFLjK0P/,@rsrc.php,,1037486289,,,2026-04-16,,,,,,38,C-Tier,,,Contact:18/Brand:5/Market:5/Reach:10
"OS Hellstar Tee: S,M,L,XL Mani Jorts: 32 ASICS: 8,9,9.5,10 ...",Tallahassee,Florida,USA,https://www.instagram.com/p/C_i9G-4yXsO/?hl=ar,@coppedfl,,1037486289,,,2026-04-16,,,,,,38,C-Tier,,,Contact:18/Brand:5/Market:5/Reach:10
"OS Hellstar Tee: S,M,L,XL Mani Jorts: 32 ASICS: 8 ...",Tallahassee,Florida,USA,https://www.instagram.com/p/C_i9G-4yXsO/?hl=ar,@coppedfl,,1037486289,,,2026-04-16,,,,,,38,C-Tier,,,Contact:18/Brand:5/Market:5/Reach:10
Governor's Square,Tallahassee,Florida,USA,https://www.hottopic.com/store-details?StoreId=0188&srsltid=AfmBOooZ15O8M4rhpgCtwdelvCZTVFiw55bGdkMyfVu1qFuBfcgUyO-D,@hottopic,htonline@hottopic.com,1776355247,,,2026-04-16,,,,,,60,B-Tier,,,Contact:30/Brand:5/Market:5/Reach:20
